dataset,taxaID,locus,gene,essentiality,pmid,Ref_db
110,7227,FBgn0053509,CG33509,NE,,flybase
110,7227,FBgn0053510,CG33510,NE,,flybase
110,7227,FBgn0053511,CG33511,C,,flybase
110,7227,FBgn0053512,dpr4,NE,,flybase
110,7227,FBgn0053513,Nmdar2,C,,flybase
110,7227,FBgn0053514,CG33514,C,,flybase
110,7227,FBgn0053516,dpr3,C,,flybase
110,7227,FBgn0053517,Dop2R,NE,,flybase
110,7227,FBgn0053519,Unc-89,NE,,flybase
110,7227,FBgn0053523,CG33523,C,,flybase
110,7227,FBgn0053526,PNUTS,C,,flybase
110,7227,FBgn0053530,Acp53C14c,NE,,flybase
110,7227,FBgn0053531,Ddr,C,,flybase
110,7227,FBgn0053533,lectin-37Db,NE,,flybase
110,7227,FBgn0053542,upd3,NE,,flybase
110,7227,FBgn0053543,CG33543,NE,,flybase
110,7227,FBgn0053544,Vkor,NE,,flybase
110,7227,FBgn0053547,Rim,NE,,flybase
110,7227,FBgn0053548,SmydA-8,NE,,flybase
110,7227,FBgn0053552,CG33552,NE,,flybase
110,7227,FBgn0053554,Nipped-A,C,,flybase
110,7227,FBgn0053556,form3,C,,flybase
110,7227,FBgn0053557,CG33557,NE,,flybase
110,7227,FBgn0053558,mim,NE,,flybase
110,7227,FBgn0053635,CG33635,NE,,flybase
110,7227,FBgn0053639,CG33639,NE,,flybase
110,7227,FBgn0053641,CG33641,NE,,flybase
110,7227,FBgn0053642,CG33642,NE,,flybase
110,7227,FBgn0053643,CG33643,NE,,flybase
110,7227,FBgn0053644,CG33644,NE,,flybase
110,7227,FBgn0053653,Cadps,C,,flybase
110,7227,FBgn0053680,CG33680,NE,,flybase
110,7227,FBgn0053688,CG33688,NE,,flybase
110,7227,FBgn0053696,CNMaR,NE,,flybase
110,7227,FBgn0053704,CG33704,NE,,flybase
110,7227,FBgn0053710,CG33710,NE,,flybase
110,7227,FBgn0053723,CG33723,NE,,flybase
110,7227,FBgn0053766,CG33766,C,,flybase
110,7227,FBgn0053768,CG33768,NE,,flybase
110,7227,FBgn0053770,CG33770,NE,,flybase
110,7227,FBgn0053771,CG33771,NE,,flybase
110,7227,FBgn0053772,CG33772,NE,,flybase
110,7227,FBgn0053795,CG33795,NE,,flybase
110,7227,FBgn0053797,CR33797,NE,,flybase
110,7227,FBgn0053798,CG33798,NE,,flybase
110,7227,FBgn0053922,CG33922,NE,,flybase
110,7227,FBgn0053958,CG33958,NE,,flybase
110,7227,FBgn0053966,CG33966,NE,,flybase
110,7227,FBgn0053969,CG33969,NE,,flybase
110,7227,FBgn0053970,CG33970,C,,flybase
110,7227,FBgn0053983,obst-H,NE,,flybase
110,7227,FBgn0053988,Mid1,C,,flybase
110,7227,FBgn0053993,CG33993,NE,,flybase
110,7227,FBgn0054010,Glyat,NE,,flybase
110,7227,FBgn0054021,CG34021,NE,,flybase
110,7227,FBgn0054056,CG34056,NE,,flybase
110,7227,FBgn0060296,pain,C,,flybase
110,7227,FBgn0060303,l(3)SzB87Da,E,,flybase
110,7227,FBgn0060304,l(3)S148907,E,,flybase
110,7227,FBgn0060305,l(3)S148801a,E,,flybase
110,7227,FBgn0060308,l(3)S148214,E,,flybase
110,7227,FBgn0060309,l(3)S148016,E,,flybase
110,7227,FBgn0060310,l(3)S147915d,E,,flybase
110,7227,FBgn0060313,l(3)S147804,E,,flybase
110,7227,FBgn0060314,l(3)S147703,C,,flybase
110,7227,FBgn0060316,l(3)S147410,E,,flybase
110,7227,FBgn0060317,l(3)S147406a,E,,flybase
110,7227,FBgn0060318,l(3)S147402,E,,flybase
110,7227,FBgn0060320,l(3)S147114,E,,flybase
110,7227,FBgn0060322,l(3)S146901,E,,flybase
110,7227,FBgn0060323,l(3)S146705,E,,flybase
110,7227,FBgn0060324,l(3)S146607b,E,,flybase
110,7227,FBgn0060326,l(3)S146604b,E,,flybase
110,7227,FBgn0060334,l(3)S144812,E,,flybase
110,7227,FBgn0060336,l(3)S144607a,E,,flybase
110,7227,FBgn0060337,l(3)S144606,E,,flybase
110,7227,FBgn0060338,l(3)S144507a,E,,flybase
110,7227,FBgn0060339,l(3)S144301b,E,,flybase
110,7227,FBgn0060340,l(3)S144201b,E,,flybase
110,7227,FBgn0060342,l(3)S143907,E,,flybase
110,7227,FBgn0060343,l(3)S143814,E,,flybase
110,7227,FBgn0060345,l(3)S143517,E,,flybase
110,7227,FBgn0060346,l(3)S143301b,E,,flybase
110,7227,FBgn0060348,l(3)S142814b,E,,flybase
110,7227,FBgn0060349,l(3)S142215b,E,,flybase
110,7227,FBgn0060354,l(3)S141710a,E,,flybase
110,7227,FBgn0060356,l(3)S140901,E,,flybase
110,7227,FBgn0060357,l(3)S140713a,E,,flybase
110,7227,FBgn0060358,l(3)S140612,E,,flybase
110,7227,FBgn0060359,l(3)S140207,E,,flybase
110,7227,FBgn0060360,l(3)S140009b,E,,flybase
110,7227,FBgn0060362,l(3)S138901b,E,,flybase
110,7227,FBgn0060363,l(3)S138613a,E,,flybase
110,7227,FBgn0060364,l(3)S138415a,E,,flybase
110,7227,FBgn0060369,l(3)S138102,E,,flybase
110,7227,FBgn0060371,l(3)S137304c,E,,flybase
110,7227,FBgn0060372,l(3)S136808b,E,,flybase
110,7227,FBgn0060373,l(3)S136708,E,,flybase
110,7227,FBgn0060374,l(3)S136613,E,,flybase
110,7227,FBgn0060375,l(3)S136414b,E,,flybase
110,7227,FBgn0060376,l(3)SzB90Cn,E,,flybase
110,7227,FBgn0060379,l(3)S135111b,E,,flybase
110,7227,FBgn0060380,l(3)S135107,E,,flybase
110,7227,FBgn0060381,l(3)S134612b,E,,flybase
110,7227,FBgn0060383,l(3)S134505,E,,flybase
110,7227,FBgn0060384,l(3)S134415b,E,,flybase
110,7227,FBgn0060386,l(3)S134306a,E,,flybase
110,7227,FBgn0060388,l(3)S134012a,E,,flybase
110,7227,FBgn0060389,l(3)S133807,E,,flybase
110,7227,FBgn0060392,l(3)S133610,E,,flybase
110,7227,FBgn0060394,l(3)S132802b,E,,flybase
110,7227,FBgn0060395,l(3)S132312,E,,flybase
110,7227,FBgn0060397,l(3)S132214,E,,flybase
110,7227,FBgn0060398,l(3)S132209b,E,,flybase
110,7227,FBgn0060400,l(3)S131909b,E,,flybase
110,7227,FBgn0060405,l(3)S130901,E,,flybase
110,7227,FBgn0060410,l(3)S130313a,E,,flybase
110,7227,FBgn0060412,l(3)S130008b,E,,flybase
110,7227,FBgn0060414,l(3)S129717,E,,flybase
110,7227,FBgn0060417,l(3)S129310b,E,,flybase
110,7227,FBgn0060423,l(3)S127704a,E,,flybase
110,7227,FBgn0060426,l(3)S126615a,E,,flybase
110,7227,FBgn0060427,l(3)S126201,E,,flybase
110,7227,FBgn0060428,l(3)S126110b,E,,flybase
110,7227,FBgn0060431,l(3)S125816b,E,,flybase
110,7227,FBgn0060432,l(3)S125815,E,,flybase
110,7227,FBgn0060433,l(3)S125414b,E,,flybase
110,7227,FBgn0060434,l(3)S125310b,E,,flybase
110,7227,FBgn0060435,l(3)S125104b,E,,flybase
110,7227,FBgn0060436,l(3)S125012b,E,,flybase
110,7227,FBgn0060439,l(3)S124802a,E,,flybase
110,7227,FBgn0060440,l(3)S124310b,E,,flybase
110,7227,FBgn0060441,l(3)S123713,E,,flybase
110,7227,FBgn0060442,l(3)S123304b,E,,flybase
110,7227,FBgn0060445,l(3)S122413a,E,,flybase
110,7227,FBgn0060446,l(3)S122407b,E,,flybase
110,7227,FBgn0060447,l(3)S122211,E,,flybase
110,7227,FBgn0060448,l(3)S121612,E,,flybase
110,7227,FBgn0060449,l(3)S120710,E,,flybase
110,7227,FBgn0060452,l(3)S119607b,E,,flybase
110,7227,FBgn0060453,l(3)S119601b,E,,flybase
110,7227,FBgn0060455,l(3)S118608,E,,flybase
110,7227,FBgn0060456,l(3)S118602a,E,,flybase
110,7227,FBgn0060457,l(3)S117913,E,,flybase
110,7227,FBgn0060458,l(3)S117902,E,,flybase
110,7227,FBgn0060459,l(3)S117708b,E,,flybase
110,7227,FBgn0060461,l(3)S115510b,E,,flybase
110,7227,FBgn0060462,l(3)S115510a,E,,flybase
110,7227,FBgn0060463,l(3)SzB63Cd,E,,flybase
110,7227,FBgn0060464,l(3)S114602,E,,flybase
110,7227,FBgn0060465,l(3)S114414b,E,,flybase
110,7227,FBgn0060467,l(3)S113204a,E,,flybase
110,7227,FBgn0060469,l(3)S112803,E,,flybase
110,7227,FBgn0060471,l(3)S112202b,E,,flybase
110,7227,FBgn0060477,l(3)S111505b,E,,flybase
110,7227,FBgn0060481,l(3)S110915,E,,flybase
110,7227,FBgn0060487,l(3)S110408,E,,flybase
110,7227,FBgn0060491,l(3)S110006b,E,,flybase
110,7227,FBgn0060495,l(3)S108116b,E,,flybase
110,7227,FBgn0060499,l(3)S106810,E,,flybase
110,7227,FBgn0060500,l(3)S106713,E,,flybase
110,7227,FBgn0060504,l(3)S105407,E,,flybase
110,7227,FBgn0060505,l(3)S104913a,E,,flybase
110,7227,FBgn0060506,l(3)S104903a,E,,flybase
110,7227,FBgn0060507,l(3)S104509a,E,,flybase
110,7227,FBgn0060508,l(3)S104416b,E,,flybase
110,7227,FBgn0060509,l(3)S104315,E,,flybase
110,7227,FBgn0060510,l(3)S104210a,E,,flybase
110,7227,FBgn0060511,l(3)S104207b,E,,flybase
110,7227,FBgn0060512,l(3)S104104,E,,flybase
110,7227,FBgn0060513,l(3)S104011b,E,,flybase
110,7227,FBgn0060514,l(3)S103914b,E,,flybase
110,7227,FBgn0060515,l(3)S103807b,E,,flybase
110,7227,FBgn0060516,l(3)S103707b,E,,flybase
110,7227,FBgn0060517,l(3)S103705b,E,,flybase
110,7227,FBgn0060518,l(3)S103414,E,,flybase
110,7227,FBgn0060519,l(3)S102908,E,,flybase
110,7227,FBgn0060520,l(3)S102611,E,,flybase
110,7227,FBgn0060521,l(3)S102409,E,,flybase
110,7227,FBgn0060522,l(3)S102312b,E,,flybase
110,7227,FBgn0060526,l(3)S101801b,E,,flybase
110,7227,FBgn0060527,l(3)S101715b,E,,flybase
110,7227,FBgn0060528,l(3)S101710,E,,flybase
110,7227,FBgn0060529,l(3)S101504,E,,flybase
110,7227,FBgn0060531,l(3)S101206a,E,,flybase
110,7227,FBgn0060532,l(3)S101003b,E,,flybase
110,7227,FBgn0060533,l(3)S100806,E,,flybase
110,7227,FBgn0060534,l(3)S100513,E,,flybase
110,7227,FBgn0060535,l(3)S100502b,E,,flybase
110,7227,FBgn0060538,l(3)S100309b,E,,flybase
110,7227,FBgn0060539,l(3)S100305,E,,flybase
110,7227,FBgn0060540,l(3)S100108a,E,,flybase
110,7227,FBgn0060541,l(3)S099908,E,,flybase
110,7227,FBgn0060542,l(3)S099504,E,,flybase
110,7227,FBgn0060545,l(3)S098911b,E,,flybase
110,7227,FBgn0060546,l(3)S098905b,E,,flybase
110,7227,FBgn0060547,l(3)S098614,E,,flybase
110,7227,FBgn0060548,l(3)S098516a,E,,flybase
110,7227,FBgn0060549,l(3)S098513b,E,,flybase
110,7227,FBgn0060550,l(3)S098502,E,,flybase
110,7227,FBgn0060551,l(3)S098202b,E,,flybase
110,7227,FBgn0060552,l(3)S097907b,E,,flybase
110,7227,FBgn0060553,l(3)S097613b,E,,flybase
110,7227,FBgn0060554,l(3)S097416,E,,flybase
110,7227,FBgn0060555,l(3)S097408,E,,flybase
110,7227,FBgn0060556,l(3)S097406b,E,,flybase
110,7227,FBgn0060557,l(3)S097405,E,,flybase
110,7227,FBgn0060558,l(3)S097301b,E,,flybase
110,7227,FBgn0060559,l(3)S097201b,E,,flybase
110,7227,FBgn0060560,l(3)S096901a,E,,flybase
110,7227,FBgn0060561,l(3)S096805a,E,,flybase
110,7227,FBgn0060563,l(3)S096703,E,,flybase
110,7227,FBgn0060564,l(3)S096516b,E,,flybase
110,7227,FBgn0060565,l(3)S096515b,E,,flybase
110,7227,FBgn0060566,l(3)S096512,E,,flybase
110,7227,FBgn0060567,l(3)S096511,E,,flybase
110,7227,FBgn0060568,l(3)S096507b,E,,flybase
110,7227,FBgn0060569,l(3)S096101,E,,flybase
110,7227,FBgn0060570,l(3)S096003b,E,,flybase
110,7227,FBgn0060571,l(3)S095814b,E,,flybase
110,7227,FBgn0060572,l(3)S095812b,E,,flybase
110,7227,FBgn0060574,l(3)S095714b,E,,flybase
110,7227,FBgn0060575,l(3)S095708,E,,flybase
110,7227,FBgn0060576,l(3)S095414,E,,flybase
110,7227,FBgn0060578,l(3)S095204b,E,,flybase
110,7227,FBgn0060579,l(3)S095203b,E,,flybase
110,7227,FBgn0060580,l(3)S095108b,E,,flybase
110,7227,FBgn0060582,l(3)S094615b,E,,flybase
110,7227,FBgn0060583,l(3)S094503,E,,flybase
110,7227,FBgn0060584,l(3)S094405b,E,,flybase
110,7227,FBgn0060585,l(3)S094105b,E,,flybase
110,7227,FBgn0060587,l(3)S093806b,E,,flybase
110,7227,FBgn0060588,l(3)S093705b,E,,flybase
110,7227,FBgn0060589,l(3)S093614,E,,flybase
110,7227,FBgn0060590,l(3)S093501b,E,,flybase
110,7227,FBgn0060591,l(3)S093108a,E,,flybase
110,7227,FBgn0060593,l(3)S092415b,E,,flybase
110,7227,FBgn0060594,l(3)S092302,E,,flybase
110,7227,FBgn0060595,l(3)S092016b,E,,flybase
110,7227,FBgn0060596,l(3)S092012b,E,,flybase
110,7227,FBgn0060597,l(3)S092006b,E,,flybase
110,7227,FBgn0060600,l(3)S091904b,E,,flybase
110,7227,FBgn0060601,l(3)S091801b,E,,flybase
110,7227,FBgn0060602,l(3)S091709,E,,flybase
110,7227,FBgn0060603,l(3)S091603,E,,flybase
110,7227,FBgn0060604,l(3)S091104,E,,flybase
110,7227,FBgn0060605,l(3)S091009b,E,,flybase
110,7227,FBgn0060606,l(3)S090613b,E,,flybase
110,7227,FBgn0060607,l(3)S090605,E,,flybase
110,7227,FBgn0060608,l(3)S090411b,E,,flybase
110,7227,FBgn0060609,l(3)S090405b,E,,flybase
110,7227,FBgn0060611,l(3)S090303,E,,flybase
110,7227,FBgn0060612,l(3)S090214,E,,flybase
110,7227,FBgn0060614,l(3)S089904,E,,flybase
110,7227,FBgn0060615,l(3)S089814b,E,,flybase
110,7227,FBgn0060616,l(3)S089707b,E,,flybase
110,7227,FBgn0060617,l(3)S089303b,E,,flybase
110,7227,FBgn0060619,l(3)S088712b,E,,flybase
110,7227,FBgn0060621,l(3)S088501b,E,,flybase
110,7227,FBgn0060622,l(3)S088113,E,,flybase
110,7227,FBgn0060626,l(3)S087217b,E,,flybase
110,7227,FBgn0060627,l(3)S087113b,E,,flybase
110,7227,FBgn0060629,l(3)S086102b,E,,flybase
110,7227,FBgn0060630,l(3)S085706,E,,flybase
110,7227,FBgn0060632,l(3)S085208,E,,flybase
110,7227,FBgn0060634,l(3)S085005b,E,,flybase
110,7227,FBgn0060635,l(3)S084512b,E,,flybase
110,7227,FBgn0060636,l(3)S084507b,E,,flybase
110,7227,FBgn0060637,l(3)S084308b,E,,flybase
110,7227,FBgn0060638,l(3)S084307b,E,,flybase
110,7227,FBgn0060639,l(3)S084305b,E,,flybase
110,7227,FBgn0060640,l(3)S084210b,E,,flybase
110,7227,FBgn0060641,l(3)S084204b,E,,flybase
110,7227,FBgn0060642,l(3)S084101b,E,,flybase
110,7227,FBgn0060643,l(3)S084015b,E,,flybase
110,7227,FBgn0060644,l(3)S084014b,E,,flybase
110,7227,FBgn0060645,l(3)S084013b,E,,flybase
110,7227,FBgn0060646,l(3)S083902b,E,,flybase
110,7227,FBgn0060647,l(3)S083805,E,,flybase
110,7227,FBgn0060648,l(3)S083606b,E,,flybase
110,7227,FBgn0060650,l(3)S083502b,E,,flybase
110,7227,FBgn0060651,l(3)S083407b,E,,flybase
110,7227,FBgn0060652,l(3)S083311,E,,flybase
110,7227,FBgn0060653,l(3)S083207,E,,flybase
110,7227,FBgn0060654,l(3)S083005b,E,,flybase
110,7227,FBgn0060655,l(3)S082908a,E,,flybase
110,7227,FBgn0060656,l(3)S082901,E,,flybase
110,7227,FBgn0060657,l(3)S082808b,E,,flybase
110,7227,FBgn0060658,l(3)S082807,E,,flybase
110,7227,FBgn0060659,l(3)SzB89Bb,E,,flybase
110,7227,FBgn0060661,l(3)S082414a,E,,flybase
110,7227,FBgn0060662,l(3)S081610b,E,,flybase
110,7227,FBgn0060664,l(3)S080906,E,,flybase
110,7227,FBgn0060665,l(3)S080707a,E,,flybase
110,7227,FBgn0060666,l(3)S080503,E,,flybase
110,7227,FBgn0060669,l(3)S079304b,E,,flybase
110,7227,FBgn0060671,l(3)S078709,E,,flybase
110,7227,FBgn0060672,l(3)S078708,E,,flybase
110,7227,FBgn0060673,l(3)S077801,E,,flybase
110,7227,FBgn0060676,l(3)S077301,E,,flybase
110,7227,FBgn0060677,l(3)S077213,E,,flybase
110,7227,FBgn0060684,l(3)S075901,E,,flybase
110,7227,FBgn0060687,l(3)S074913,E,,flybase
110,7227,FBgn0060688,l(3)S074510b,E,,flybase
110,7227,FBgn0060694,l(3)S073015,E,,flybase
110,7227,FBgn0060695,l(3)S073006,E,,flybase
110,7227,FBgn0060696,l(3)S072912,E,,flybase
110,7227,FBgn0060697,l(3)S072517b,E,,flybase
110,7227,FBgn0060700,l(3)S071802b,E,,flybase
110,7227,FBgn0060701,l(3)S071705,E,,flybase
110,7227,FBgn0060702,l(3)S071615,E,,flybase
110,7227,FBgn0060703,l(3)S071502,E,,flybase
110,7227,FBgn0060705,l(3)S070806c,E,,flybase
110,7227,FBgn0060707,l(3)S070503b,E,,flybase
110,7227,FBgn0060708,l(3)S070316,E,,flybase
110,7227,FBgn0060710,l(3)S070209b,E,,flybase
110,7227,FBgn0060711,l(3)S070204,E,,flybase
110,7227,FBgn0060715,l(3)S069805,E,,flybase
110,7227,FBgn0060716,l(3)S069617,E,,flybase
110,7227,FBgn0060720,l(3)SzB63Cb,E,,flybase
110,7227,FBgn0060721,l(3)S068601b,E,,flybase
110,7227,FBgn0060724,l(3)S068111b,E,,flybase
110,7227,FBgn0060728,l(3)S067712b,E,,flybase
110,7227,FBgn0060730,l(3)S067309,E,,flybase
110,7227,FBgn0060731,l(3)S067304,E,,flybase
110,7227,FBgn0060732,l(3)S067210b,E,,flybase
110,7227,FBgn0060734,l(3)S067205b,E,,flybase
110,7227,FBgn0060739,l(3)S066620b,E,,flybase
110,7227,FBgn0060740,l(3)S066619b,E,,flybase
110,7227,FBgn0060741,l(3)S066610b,E,,flybase
110,7227,FBgn0060742,l(3)S066508,E,,flybase
110,7227,FBgn0060743,l(3)S066208,E,,flybase
110,7227,FBgn0060745,l(3)S066003,E,,flybase
110,7227,FBgn0060746,l(3)S065312b,E,,flybase
110,7227,FBgn0060749,l(3)S065109,E,,flybase
110,7227,FBgn0060752,l(3)S064411a,E,,flybase
110,7227,FBgn0060753,l(3)S064318,E,,flybase
110,7227,FBgn0060754,l(3)S064316a,E,,flybase
110,7227,FBgn0060755,l(3)SzB72Ca,E,,flybase
110,7227,FBgn0060756,l(3)S063913b,E,,flybase
110,7227,FBgn0060759,l(3)S063602,E,,flybase
110,7227,FBgn0060760,l(3)S063319,E,,flybase
110,7227,FBgn0060761,l(3)S063309,E,,flybase
110,7227,FBgn0060762,l(3)S063218,E,,flybase
110,7227,FBgn0060766,l(3)S062516b,E,,flybase
110,7227,FBgn0060769,l(3)S062118b,E,,flybase
110,7227,FBgn0060772,l(3)S061318,E,,flybase
110,7227,FBgn0060773,l(3)S061308,E,,flybase
110,7227,FBgn0060774,l(3)S061301b,E,,flybase
110,7227,FBgn0060776,l(3)S060903,E,,flybase
110,7227,FBgn0060778,l(3)S060711a,E,,flybase
110,7227,FBgn0060783,l(3)S059913a,E,,flybase
110,7227,FBgn0060784,l(3)S059813,E,,flybase
110,7227,FBgn0060785,l(3)S059706a,E,,flybase
110,7227,FBgn0060787,l(3)S059508,E,,flybase
110,7227,FBgn0060788,l(3)S059416,E,,flybase
110,7227,FBgn0060789,l(3)S059403,E,,flybase
110,7227,FBgn0060790,l(3)SzB90Cm,E,,flybase
110,7227,FBgn0060791,l(3)S058712b,E,,flybase
110,7227,FBgn0060794,l(3)S058412,E,,flybase
110,7227,FBgn0060795,l(3)S058407,E,,flybase
110,7227,FBgn0060796,l(3)S058004b,E,,flybase
110,7227,FBgn0060797,l(3)S057806,E,,flybase
110,7227,FBgn0060798,l(3)S057706b,E,,flybase
110,7227,FBgn0060801,l(3)S057115b,E,,flybase
110,7227,FBgn0060803,l(3)SzB90Cl,E,,flybase
110,7227,FBgn0060805,l(3)S056003b,C,,flybase
110,7227,FBgn0060807,l(3)S055009a,E,,flybase
110,7227,FBgn0060808,l(3)S054910b,E,,flybase
110,7227,FBgn0060809,l(3)S054908,E,,flybase
110,7227,FBgn0060810,l(3)S054516,E,,flybase
110,7227,FBgn0060811,l(3)S054515,E,,flybase
110,7227,FBgn0060812,l(3)S054507b,E,,flybase
110,7227,FBgn0060813,l(3)S054203b,E,,flybase
110,7227,FBgn0060815,l(3)S052904,E,,flybase
110,7227,FBgn0060816,l(3)S052813b,E,,flybase
110,7227,FBgn0060819,l(3)S052401b,E,,flybase
110,7227,FBgn0060821,l(3)S052318b,E,,flybase
110,7227,FBgn0060822,l(3)S052111b,E,,flybase
110,7227,FBgn0060823,l(3)S052001,E,,flybase
110,7227,FBgn0060824,l(3)S051701b,E,,flybase
110,7227,FBgn0060829,l(3)S050620,E,,flybase
110,7227,FBgn0060831,l(3)S050116b,E,,flybase
110,7227,FBgn0060832,l(3)S050115b,E,,flybase
110,7227,FBgn0060833,l(3)S050110b,E,,flybase
110,7227,FBgn0060834,l(3)S049906c,E,,flybase
110,7227,FBgn0060836,l(3)S049701,E,,flybase
110,7227,FBgn0060838,l(3)S049604,E,,flybase
110,7227,FBgn0060839,l(3)S049514,E,,flybase
110,7227,FBgn0060841,l(3)S049413b,E,,flybase
110,7227,FBgn0060842,l(3)S049405b,E,,flybase
110,7227,FBgn0060844,l(3)S049205,E,,flybase
110,7227,FBgn0060845,l(3)S049009b,E,,flybase
110,7227,FBgn0060847,l(3)S048716b,E,,flybase
110,7227,FBgn0060848,l(3)S048619a,E,,flybase
110,7227,FBgn0060849,l(3)S048606a,E,,flybase
110,7227,FBgn0060850,l(3)S048518,E,,flybase
110,7227,FBgn0060852,l(3)S048414,E,,flybase
110,7227,FBgn0060853,l(3)S048412a,E,,flybase
110,7227,FBgn0060861,l(3)S047716,E,,flybase
110,7227,FBgn0060864,l(3)S047324,E,,flybase
110,7227,FBgn0060865,l(3)S047322b,E,,flybase
110,7227,FBgn0060868,l(3)S047212b,E,,flybase
110,7227,FBgn0060871,l(3)S047003,E,,flybase
110,7227,FBgn0060873,l(3)S046020b,E,,flybase
110,7227,FBgn0060874,l(3)S045831,E,,flybase
110,7227,FBgn0060876,l(3)S045602,E,,flybase
110,7227,FBgn0060878,l(3)S045507a,E,,flybase
110,7227,FBgn0060881,l(3)S045002b,E,,flybase
110,7227,FBgn0060884,l(3)S044805,E,,flybase
110,7227,FBgn0060890,l(3)S044626,E,,flybase
110,7227,FBgn0060895,l(3)S044402,E,,flybase
110,7227,FBgn0060900,l(3)S044205b,E,,flybase
110,7227,FBgn0060902,l(3)S043934b,E,,flybase
110,7227,FBgn0060903,l(3)S043925b,E,,flybase
110,7227,FBgn0060904,l(3)S043901b,E,,flybase
110,7227,FBgn0060909,l(3)S043005a,E,,flybase
110,7227,FBgn0060910,l(3)S042834a,E,,flybase
110,7227,FBgn0060912,l(3)S042806b,E,,flybase
110,7227,FBgn0060920,l(3)S042415,E,,flybase
110,7227,FBgn0060928,l(3)S042018,E,,flybase
110,7227,FBgn0060929,l(3)S042016b,E,,flybase
110,7227,FBgn0060930,l(3)S042008,E,,flybase
110,7227,FBgn0060932,l(3)S041608,E,,flybase
110,7227,FBgn0060933,l(3)S041506,E,,flybase
110,7227,FBgn0060935,l(3)S041316a,E,,flybase
110,7227,FBgn0060936,l(3)S041315b,E,,flybase
110,7227,FBgn0060937,l(3)S040708b,E,,flybase
110,7227,FBgn0060941,l(3)S039606b,E,,flybase
110,7227,FBgn0060942,l(3)S039605c,E,,flybase
110,7227,FBgn0060943,l(3)S039206b,E,,flybase
110,7227,FBgn0060945,l(3)S038305,E,,flybase
110,7227,FBgn0060946,l(3)S037913,E,,flybase
110,7227,FBgn0060947,l(3)S037906,E,,flybase
110,7227,FBgn0060949,l(3)S037703,E,,flybase
110,7227,FBgn0060950,l(3)S036916c,E,,flybase
110,7227,FBgn0060953,l(3)S036401b,E,,flybase
110,7227,FBgn0060958,l(3)S033702a,E,,flybase
110,7227,FBgn0060961,l(3)S032401b,E,,flybase
110,7227,FBgn0060964,l(3)S032110,E,,flybase
110,7227,FBgn0060966,l(3)S030901b,E,,flybase
110,7227,FBgn0060967,l(3)S030704b,E,,flybase
110,7227,FBgn0060968,l(3)S030009,E,,flybase
110,7227,FBgn0060970,l(3)SzB90Co,E,,flybase
110,7227,FBgn0060976,l(3)S028830,E,,flybase
110,7227,FBgn0060978,l(3)S028705b,E,,flybase
110,7227,FBgn0060980,l(3)S028401,E,,flybase
110,7227,FBgn0060981,l(3)S028317,E,,flybase
110,7227,FBgn0060982,l(3)S028310,E,,flybase
110,7227,FBgn0060983,l(3)S028304,E,,flybase
110,7227,FBgn0060984,l(3)S028218b,E,,flybase
110,7227,FBgn0060985,l(3)S028206b,E,,flybase
110,7227,FBgn0060986,l(3)S028113,E,,flybase
110,7227,FBgn0060987,l(3)S028102b,E,,flybase
110,7227,FBgn0060989,l(3)S027614b,E,,flybase
110,7227,FBgn0060990,l(3)S027604b,E,,flybase
110,7227,FBgn0060993,l(3)S027335b,E,,flybase
110,7227,FBgn0060999,l(3)S027005,E,,flybase
110,7227,FBgn0061004,l(3)S026438,E,,flybase
110,7227,FBgn0061009,l(3)S026222b,E,,flybase
110,7227,FBgn0061010,l(3)S026220b,E,,flybase
110,7227,FBgn0061011,l(3)S026203b,E,,flybase
110,7227,FBgn0061014,l(3)S026020a,E,,flybase
110,7227,FBgn0061027,l(3)S024706b,E,,flybase
110,7227,FBgn0061028,l(3)S024639a,E,,flybase
110,7227,FBgn0061032,l(3)S024106,E,,flybase
110,7227,FBgn0061033,l(3)S023943,E,,flybase
110,7227,FBgn0061034,l(3)S023941b,E,,flybase
110,7227,FBgn0061035,l(3)S023941a,E,,flybase
110,7227,FBgn0061038,l(3)S023837b,E,,flybase
110,7227,FBgn0061041,l(3)S023809,E,,flybase
110,7227,FBgn0061045,l(3)S023637a,E,,flybase
110,7227,FBgn0061047,l(3)S023450,E,,flybase
110,7227,FBgn0061048,l(3)S023447,E,,flybase
110,7227,FBgn0061049,l(3)S023434b,E,,flybase
110,7227,FBgn0061052,l(3)S023204a,E,,flybase
110,7227,FBgn0061054,l(3)S023014b,E,,flybase
110,7227,FBgn0061058,l(3)S022527,E,,flybase
110,7227,FBgn0061061,l(3)S022242b,E,,flybase
110,7227,FBgn0061063,l(3)S022122b,E,,flybase
110,7227,FBgn0061064,l(3)S021204b,E,,flybase
110,7227,FBgn0061065,l(3)S020802b,E,,flybase
110,7227,FBgn0061066,l(3)S020202,E,,flybase
110,7227,FBgn0061068,l(3)S018812b,E,,flybase
110,7227,FBgn0061069,l(3)S018717b,E,,flybase
110,7227,FBgn0061070,l(3)S018611b,E,,flybase
110,7227,FBgn0061072,l(3)S017014a,E,,flybase
110,7227,FBgn0061073,l(3)S016704b,E,,flybase
110,7227,FBgn0061074,l(3)S016603b,E,,flybase
110,7227,FBgn0061075,l(3)S015110b,E,,flybase
110,7227,FBgn0061076,l(3)S015102b,E,,flybase
110,7227,FBgn0061077,l(3)S015012,E,,flybase
